         * /home/20ec3038/esim-workspace/conversionff/conversionff.cir
         Transient Analysis  Wed Oct  5 11:15:09  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
199	1.672668e-07	-1.96541e-05	-2.38815e-05	-1.68659e-04	
200	1.672877e-07	-3.63337e-05	-3.74440e-05	-2.55380e-04	
201	1.673000e-07	-2.67417e-05	-2.99311e-05	-2.06001e-04	
202	1.673010e-07	2.250293e-05	1.961454e-05	-7.09171e-05	
203	1.673031e-07	2.040277e-05	1.761112e-05	-6.69486e-05	
204	1.673072e-07	1.952880e-05	1.793656e-05	-6.43886e-05	
205	1.673153e-07	1.533349e-05	1.473611e-05	-5.51034e-05	
206	1.673317e-07	1.135565e-05	1.286114e-05	-4.41801e-05	
207	1.673644e-07	5.242577e-06	7.346984e-06	-2.52986e-05	
208	1.674172e-07	2.557825e-06	4.585906e-06	-1.32684e-05	
209	1.674790e-07	1.350453e-06	1.177846e-06	-4.96937e-06	
210	1.675635e-07	1.016936e-06	1.543404e-06	-3.75896e-06	
211	1.676876e-07	5.135260e-07	-2.04626e-07	-6.82436e-07	
212	1.678732e-07	4.775461e-07	9.542026e-07	-1.74593e-06	
213	1.681961e-07	1.190064e-07	-4.62088e-07	4.908084e-07	
214	1.688419e-07	1.900532e-07	7.442047e-07	-8.92116e-07	
215	1.698138e-07	-3.59387e-08	-5.89469e-07	7.966517e-07	
216	1.713270e-07	1.238442e-07	6.769741e-07	-8.49855e-07	
217	1.742866e-07	-7.46380e-08	-6.27519e-07	8.211088e-07	
218	1.791890e-07	1.008776e-07	6.537000e-07	-8.36125e-07	
219	1.881723e-07	-8.67194e-08	-6.39488e-07	8.278899e-07	
220	2.001000e-07	9.458021e-08	6.473016e-07	-8.32451e-07	
221	2.001100e-07	4.586700e-05	5.147128e-05	1.347786e-04	
222	2.001300e-07	4.211548e-05	4.671378e-05	1.743716e-04	
223	2.001537e-07	2.604571e-05	2.902463e-05	1.856958e-04	
224	2.001789e-07	8.692406e-06	1.364246e-05	1.659904e-04	
225	2.002000e-07	-2.27942e-05	-1.10097e-05	1.529785e-04	
226	2.002018e-07	-5.51730e-05	-5.68163e-05	7.357159e-05	
227	2.002055e-07	-4.77478e-05	-5.10631e-05	6.477997e-05	
228	2.002128e-07	-3.59457e-05	-4.15634e-05	5.775185e-05	

Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
229	2.002275e-07	-2.11080e-05	-2.81603e-05	3.997056e-05	
230	2.002569e-07	-5.33694e-06	-1.14340e-05	2.444636e-05	
231	2.002861e-07	-3.85276e-06	-6.61625e-06	1.363095e-05	
232	2.003294e-07	4.586571e-07	-2.27903e-06	9.088431e-06	
233	2.003786e-07	-1.90443e-06	-1.49310e-06	3.846152e-06	
234	2.004770e-07	1.000164e-06	3.670642e-07	3.276907e-06	
235	2.006160e-07	-1.54971e-06	-4.08867e-07	5.374090e-07	
236	2.008415e-07	1.215525e-06	4.424870e-07	1.729366e-06	
237	2.012357e-07	-1.36647e-06	-4.25069e-07	-6.94957e-07	
238	2.020241e-07	1.331242e-06	4.286392e-07	9.351393e-07	
239	2.021789e-07	-1.32905e-06	-4.27950e-07	-9.42437e-07	
240	2.021810e-07	-3.49059e-05	2.936252e-06	1.703057e-05	
241	2.021852e-07	-3.70558e-05	2.163528e-06	1.856565e-05	
242	2.021935e-07	-4.02200e-05	1.444492e-06	2.131909e-05	
243	2.022102e-07	-4.49610e-05	5.978239e-07	2.470339e-05	
244	2.022436e-07	-5.08085e-05	4.238195e-07	2.777852e-05	
245	2.023104e-07	-6.00871e-05	2.364694e-07	2.802208e-05	
246	2.023864e-07	-5.73223e-05	-1.85831e-06	2.354228e-05	
247	2.024672e-07	-5.19111e-05	-1.99811e-06	1.179944e-05	
248	2.025242e-07	-1.88869e-05	-6.22969e-06	-2.24938e-06	
249	2.025866e-07	-4.57828e-05	-3.48888e-06	3.590687e-06	
250	2.026345e-07	-5.58957e-05	-1.71251e-06	-2.28396e-06	
251	2.026882e-07	-7.44516e-05	-2.17668e-07	7.832580e-06	
252	2.027582e-07	-7.67006e-05	-1.09055e-06	1.106972e-05	
253	2.028336e-07	-9.15907e-05	4.758169e-07	2.482205e-05	
254	2.029041e-07	-7.87264e-05	-1.64813e-07	1.558902e-05	
255	2.029962e-07	-9.00281e-05	1.523415e-06	2.691698e-05	
256	2.031346e-07	-7.85916e-05	-5.43970e-07	1.799456e-05	
257	2.031789e-07	-8.87477e-05	1.782365e-06	2.805287e-05	
258	2.031822e-07	-2.05410e-05	-2.70491e-06	-1.81968e-05	
259	2.031887e-07	-1.38179e-05	-2.61662e-06	-2.36850e-05	
260	2.032019e-07	-1.58120e-05	-2.28559e-06	-1.98537e-05	
261	2.032282e-07	-8.06590e-06	-1.46256e-06	-2.53417e-05	
262	2.032807e-07	-8.01233e-06	-3.77311e-07	-2.24914e-05	
263	2.033738e-07	-4.42135e-07	7.610239e-07	-2.70013e-05	
264	2.034752e-07	-2.98304e-06	1.666215e-06	-2.08431e-05	
265	2.035839e-07	1.543932e-06	1.721493e-06	-2.17699e-05	
266	2.037472e-07	-2.53498e-06	1.581744e-06	-1.27088e-05	
267	2.039258e-07	1.837529e-06	1.211895e-06	-1.20682e-05	
268	2.042538e-07	-2.21257e-06	5.541294e-07	-2.12204e-06	
269	2.045710e-07	2.054629e-06	2.209787e-07	-3.75089e-06	
270	2.046345e-07	-2.10634e-06	1.772146e-07	6.308458e-07	
271	2.046365e-07	6.130584e-05	-3.18254e-06	-4.08146e-05	
272	2.046406e-07	6.953770e-05	-3.28710e-06	-4.88643e-05	
273	2.046487e-07	6.872139e-05	-2.07496e-06	-4.23487e-05	
274	2.046649e-07	7.781166e-05	-1.36351e-06	-4.87071e-05	
275	2.046973e-07	7.809327e-05	2.880795e-07	-4.24595e-05	
276	2.047622e-07	8.324228e-05	2.206891e-07	-4.71241e-05	
277	2.048520e-07	7.783541e-05	5.173606e-07	-3.92076e-05	
278	2.050152e-07	7.688930e-05	-4.23391e-08	-3.96510e-05	
279	2.051054e-07	5.954583e-05	3.757557e-07	-2.02208e-05	
280	2.052227e-07	5.025664e-05	-1.29009e-07	-1.28822e-05	
281	2.053041e-07	5.172332e-05	1.477472e-07	-1.10820e-05	
282	2.054009e-07	5.649447e-05	-7.81715e-07	-1.52193e-05	
283	2.054869e-07	7.531473e-05	5.542315e-08	-3.53568e-05	
284	2.055750e-07	5.873691e-05	3.745868e-07	-3.25491e-05	
285	2.056345e-07	5.569605e-05	1.811690e-06	-4.70133e-05	
286	2.056403e-07	1.447359e-05	2.133377e-06	-1.64343e-05	

Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
287	2.056521e-07	1.134727e-05	1.779441e-06	-1.54076e-05	
288	2.056756e-07	7.223631e-06	-6.16785e-07	-9.65277e-06	
289	2.057225e-07	3.899940e-06	1.151691e-06	-6.33692e-06	
290	2.057953e-07	1.267430e-06	-9.81859e-07	-4.61584e-07	
291	2.058994e-07	4.743093e-07	8.735167e-07	-5.46452e-07	
292	2.060237e-07	-1.26859e-07	-1.05825e-06	1.516546e-06	
293	2.062085e-07	1.719353e-07	9.077158e-07	-5.30103e-07	
294	2.065009e-07	-1.64825e-07	-9.88830e-07	1.094893e-06	
295	2.070857e-07	1.681743e-07	9.600473e-07	-9.01313e-07	
296	2.082553e-07	-1.67936e-07	-9.62249e-07	9.182163e-07	
297	2.102269e-07	1.678679e-07	9.624558e-07	-9.20743e-07	
298	2.139943e-07	-1.67905e-07	-9.62478e-07	9.213358e-07	
299	2.172000e-07	1.678672e-07	9.624612e-07	-9.21859e-07	
300	2.172100e-07	-1.91586e-05	-2.05934e-05	-7.37738e-05	
301	2.172300e-07	-2.31312e-05	-2.08216e-05	-9.63425e-05	
302	2.172483e-07	-3.61746e-05	-3.47249e-05	-2.06408e-04	
303	2.172668e-07	-2.38834e-05	-1.96556e-05	-1.68653e-04	
304	2.172877e-07	-3.74421e-05	-3.63325e-05	-2.55384e-04	
305	2.173000e-07	-2.99330e-05	-2.67433e-05	-2.05995e-04	
306	2.173010e-07	1.961453e-05	2.250291e-05	-7.09159e-05	
